,season,week,awayteam,hometeam,awayscore,homescore,idgame,score_abs,winner_home,winner_away,winner_team,concat,home_coach,away_coach,location,weather_type,temperature,humidity,wind
1161,2021,5,Bills,Chiefs,38,20,401326408,-18,0,1,Bills,2021_05_Chiefs_Bills,Andy Reid,Sean McDermott,Home,cloudy,71,61,10
1162,2021,6,Chiefs,Washington,31,13,401326417,-18,0,1,Chiefs,2021_06_Washington_Chiefs,Ron Rivera,Andy Reid,Home,sunny,62,44,15
1163,2021,4,Seahawks,49ers,28,21,401326390,-7,0,1,Seahawks,2021_04_49ers_Seahawks,Kyle Shanahan,Pete Carroll,Home,cloudy,88,28,10
1164,2021,6,Vikings,Panthers,34,28,401326412,-6,0,1,Vikings,2021_06_Panthers_Vikings,Matt Rhule,Mike Zimmer,Home,sunny,63,36,8
1165,2021,6,Cardinals,Browns,37,14,401326418,-23,0,1,Cardinals,2021_06_Browns_Cardinals,Kevin Stefanski,Kliff Kingsbury,Home,cloudy,58,60,23
1166,2021,8,Packers,Cardinals,24,21,401326436,-3,0,1,Packers,2021_08_Cardinals_Packers,Kliff Kingsbury,Matt LaFleur,Home,sunny,86,15,7
1167,2021,4,Steelers,Packers,17,27,401326392,10,1,0,Packers,2021_04_Packers_Steelers,Matt LaFleur,Mike Tomlin,Home,cloudy,67,87,5
1168,2021,4,Buccaneers,Patriots,19,17,401326393,-2,0,1,Buccaneers,2021_04_Patriots_Buccaneers,Bill Belichick,Bruce Arians,Home,rain,61,91,5
1169,2021,4,Raiders,Chargers,14,28,401326394,14,1,0,Chargers,2021_04_Chargers_Raiders,Brandon Staley,Jon Gruden,Home,cloudy,72,49,4
1170,2021,7,Saints,Seahawks,13,10,401326435,-3,0,1,Saints,2021_07_Seahawks_Saints,Pete Carroll,Sean Payton,Home,rain,55,73,17
1171,2021,7,Colts,49ers,30,18,401326434,-12,0,1,Colts,2021_07_49ers_Colts,Kyle Shanahan,Frank Reich,Home,cloudy,68,64,5
1172,2021,7,Bears,Buccaneers,3,38,401326433,35,1,0,Buccaneers,2021_07_Buccaneers_Bears,Bruce Arians,Matt Nagy,Home,rain,76,90,7
1173,2021,7,Texans,Cardinals,5,31,401326432,26,1,0,Cardinals,2021_07_Cardinals_Texans,Kliff Kingsbury,David Culley,Home,cloudy,68,70,5
1174,2021,7,Lions,Rams,19,28,401326430,9,1,0,Rams,2021_07_Rams_Lions,Sean McVay,Dan Campbell,Home,cloudy,66,64,5
1175,2021,7,Eagles,Raiders,22,33,401326431,11,1,0,Raiders,2021_07_Raiders_Eagles,Rich Bisaccia,Nick Sirianni,Home,cloudy,71,30,10
1176,2021,7,Bengals,Ravens,41,17,401326424,-24,0,1,Bengals,2021_07_Ravens_Bengals,John Harbaugh,Zac Taylor,Home,cloudy,61,62,7
1177,2021,7,Panthers,Giants,3,25,401326428,22,1,0,Giants,2021_07_Giants_Panthers,Joe Judge,Matt Rhule,Home,cloudy,57,51,0
1178,2021,7,Jets,Patriots,13,54,401326427,41,1,0,Patriots,2021_07_Patriots_Jets,Bill Belichick,Robert Saleh,Home,sunny,54,41,6
1179,2021,7,Falcons,Dolphins,30,28,401326426,-2,0,1,Falcons,2021_07_Dolphins_Falcons,Brian Flores,Arthur Smith,Home,cloudy,86,70,10
1180,2021,7,Chiefs,Titans,3,27,401326429,24,1,0,Titans,2021_07_Titans_Chiefs,Mike Vrabel,Andy Reid,Home,cloudy,7,57,12
1181,2021,7,Washington,Packers,10,24,401326425,14,1,0,Packers,2021_07_Packers_Washington,Matt LaFleur,Ron Rivera,Home,sunny,5,56,8
1182,2021,7,Broncos,Browns,14,17,401326423,3,1,0,Browns,2021_07_Browns_Broncos,Kevin Stefanski,Vic Fangio,Home,cloudy,61,69,25
1183,2021,6,Bills,Titans,31,34,401326422,3,1,0,Titans,2021_06_Titans_Bills,Mike Vrabel,Sean McDermott,Home,cloudy,65,43,0
1184,2021,6,Seahawks,Steelers,20,23,401326421,3,1,0,Steelers,2021_06_Steelers_Seahawks,Mike Tomlin,Pete Carroll,Home,cloudy,54,63,7
1185,2021,6,Cowboys,Patriots,35,29,401326420,-6,0,1,Cowboys,2021_06_Patriots_Cowboys,Bill Belichick,Mike McCarthy,Home,cloudy,61,52,10
1186,2021,6,Raiders,Broncos,34,24,401326419,-10,0,1,Raiders,2021_06_Broncos_Raiders,Vic Fangio,Rich Bisaccia,Home,sunny,69,12,7
1187,2021,6,Chargers,Ravens,6,34,401326411,28,1,0,Ravens,2021_06_Ravens_Chargers,John Harbaugh,Brandon Staley,Home,cloudy,63,47,16
1188,2021,14,49ers,Bengals,26,23,401326525,-3,0,1,49ers,2021_14_Bengals_49ers,Zac Taylor,Kyle Shanahan,Home,sunny,45,44,7
1189,2021,10,Vikings,Chargers,27,20,401326474,-7,0,1,Vikings,2021_10_Chargers_Vikings,Brandon Staley,Mike Zimmer,Home,sunny,87,16,7
1190,2021,10,Seahawks,Packers,0,17,401326476,17,1,0,Packers,2021_10_Packers_Seahawks,Matt LaFleur,Pete Carroll,Home,sunny,35,79,12
1191,2021,3,Falcons,Giants,17,14,401326370,-3,0,1,Falcons,2021_03_Giants_Falcons,Joe Judge,Arthur Smith,Home,sunny,7,41,13
1192,2021,13,Patriots,Bills,14,10,401326522,-4,0,1,Patriots,2021_13_Bills_Patriots,Sean McDermott,Bill Belichick,Home,cloudy,36,61,27
1193,2021,13,Broncos,Chiefs,9,22,401326515,13,1,0,Chiefs,2021_13_Chiefs_Broncos,Andy Reid,Vic Fangio,Home,cloudy,55,51,15
1194,2021,13,49ers,Seahawks,23,30,401326521,7,1,0,Seahawks,2021_13_Seahawks_49ers,Pete Carroll,Kyle Shanahan,Home,sunny,41,82,1
1195,2021,13,Ravens,Steelers,19,20,401326520,1,1,0,Steelers,2021_13_Steelers_Ravens,Mike Tomlin,John Harbaugh,Home,cloudy,5,42,9
1196,2021,13,Jaguars,Rams,7,37,401326519,30,1,0,Rams,2021_13_Rams_Jaguars,Sean McVay,Urban Meyer,Home,sunny,65,61,3
1197,2021,13,Washington,Raiders,17,15,401326518,-2,0,1,Washington,2021_13_Raiders_Washington,Rich Bisaccia,Ron Rivera,Home,sunny,69,17,5
1198,2021,13,Colts,Texans,31,0,401326514,-31,0,1,Colts,2021_13_Texans_Colts,David Culley,Frank Reich,Home,cloudy,76,90,10
1199,2021,13,Eagles,Jets,33,18,401326517,-15,0,1,Eagles,2021_13_Jets_Eagles,Robert Saleh,Nick Sirianni,Home,sunny,47,32,5
1200,2021,13,Giants,Dolphins,9,20,401326516,11,1,0,Dolphins,2021_13_Dolphins_Giants,Brian Flores,Joe Judge,Home,sunny,82,54,9
1201,2021,13,Vikings,Lions,27,29,401326513,2,1,0,Lions,2021_13_Lions_Vikings,Dan Campbell,Mike Zimmer,Home,indoor,68,70,5
1202,2021,3,Bengals,Steelers,24,10,401326371,-14,0,1,Bengals,2021_03_Steelers_Bengals,Mike Tomlin,Zac Taylor,Home,sunny,7,42,11
1203,2021,3,Cardinals,Jaguars,31,19,401326367,-12,0,1,Cardinals,2021_03_Jaguars_Cardinals,Urban Meyer,Kliff Kingsbury,Home,sunny,8,49,7
1204,2021,13,Chargers,Bengals,41,22,401326512,-19,0,1,Chargers,2021_13_Bengals_Chargers,Zac Taylor,Brandon Staley,Home,cloudy,51,69,7
1205,2021,13,Cardinals,Bears,33,22,401326511,-11,0,1,Cardinals,2021_13_Bears_Cardinals,Matt Nagy,Kliff Kingsbury,Home,cloudy,35,67,10
1206,2021,13,Buccaneers,Falcons,30,17,401326510,-13,0,1,Buccaneers,2021_13_Falcons_Buccaneers,Arthur Smith,Bruce Arians,Home,indoor,72,70,5
1207,2021,3,Jets,Broncos,0,26,401326373,26,1,0,Broncos,2021_03_Broncos_Jets,Vic Fangio,Robert Saleh,Home,sunny,85,9,7
1208,2021,2,Giants,Washington,29,30,401326127,1,1,0,Washington,2021_02_Washington_Giants,Ron Rivera,Joe Judge,Home,rain,72,93,5
1209,2021,13,Cowboys,Saints,27,17,401326509,-10,0,1,Cowboys,2021_13_Saints_Cowboys,Sean Payton,Mike McCarthy,Home,fair,68,69,0
1210,2021,3,Dolphins,Raiders,28,31,401326374,3,1,0,Raiders,2021_03_Raiders_Dolphins,Jon Gruden,Brian Flores,Home,cloudy,9,25,2
1211,2021,3,Buccaneers,Rams,24,34,401326375,10,1,0,Rams,2021_03_Rams_Buccaneers,Sean McVay,Bruce Arians,Home,cloudy,68,73,5
1212,2021,3,Saints,Patriots,28,13,401326369,-15,0,1,Saints,2021_03_Patriots_Saints,Bill Belichick,Sean Payton,Home,sunny,7,60,10
1213,2021,3,Seahawks,Vikings,17,30,401326376,13,1,0,Vikings,2021_03_Vikings_Seahawks,Mike Zimmer,Pete Carroll,Home,indoor,77,44,7
1214,2021,3,Chargers,Chiefs,30,24,401326368,-6,0,1,Chargers,2021_03_Chiefs_Chargers,Andy Reid,Brandon Staley,Home,cloudy,81,35,20
1215,2021,3,Ravens,Lions,19,17,401326366,-2,0,1,Ravens,2021_03_Lions_Ravens,Dan Campbell,John Harbaugh,Home,indoor,68,70,5
1216,2021,14,Lions,Broncos,10,38,401326532,28,1,0,Broncos,2021_14_Broncos_Lions,Vic Fangio,Dan Campbell,Home,cloudy,61,11,7
1217,2021,1,Chargers,Washington,20,16,401326312,-4,0,1,Chargers,2021_01_Washington_Chargers,Ron Rivera,Brandon Staley,Home,sunny,81,52,8
1218,2021,1,Jets,Panthers,14,19,401326309,5,1,0,Panthers,2021_01_Panthers_Jets,Matt Rhule,Robert Saleh,Home,sunny,84,43,5
1219,2021,1,Jaguars,Texans,21,37,401326310,16,1,0,Texans,2021_01_Texans_Jaguars,David Culley,Urban Meyer,Home,cloudy,82,63,9
1220,2021,14,Seahawks,Texans,33,13,401326527,-20,0,1,Seahawks,2021_14_Texans_Seahawks,David Culley,Pete Carroll,Home,cloudy,55,46,4
1221,2021,14,Falcons,Panthers,29,21,401326524,-8,0,1,Falcons,2021_14_Panthers_Falcons,Matt Rhule,Arthur Smith,Home,sunny,51,31,9
1222,2021,14,Cowboys,Washington,27,20,401326531,-7,0,1,Cowboys,2021_14_Washington_Cowboys,Ron Rivera,Mike McCarthy,Home,sunny,48,32,11
1223,2021,14,Saints,Jets,30,9,401326529,-21,0,1,Saints,2021_14_Jets_Saints,Robert Saleh,Sean Payton,Home,sunny,48,30,14
1224,2021,14,Raiders,Chiefs,9,48,401326528,39,1,0,Chiefs,2021_14_Chiefs_Raiders,Andy Reid,Rich Bisaccia,Home,cloudy,5,24,20
1225,2021,14,Jaguars,Titans,0,20,401326530,20,1,0,Titans,2021_14_Titans_Jaguars,Mike Vrabel,Urban Meyer,Home,sunny,44,51,4
1226,2021,14,Ravens,Browns,22,24,401326526,2,1,0,Browns,2021_14_Browns_Ravens,Kevin Stefanski,John Harbaugh,Home,sunny,47,41,16
1227,2021,1,Browns,Chiefs,29,33,401326314,4,1,0,Chiefs,2021_01_Chiefs_Browns,Andy Reid,Kevin Stefanski,Home,cloudy,88,43,12
1228,2021,1,Dolphins,Patriots,17,16,401326313,-1,0,1,Dolphins,2021_01_Patriots_Dolphins,Bill Belichick,Brian Flores,Home,cloudy,82,63,13
1229,2021,14,Steelers,Vikings,28,36,401326523,8,1,0,Vikings,2021_14_Vikings_Steelers,Mike Zimmer,Mike Tomlin,Home,indoor,33,76,11
1230,2021,1,Packers,Saints,3,38,401326319,35,1,0,Saints,2021_01_Saints_Packers,Sean Payton,Matt LaFleur,Neutral,cloudy,83,56,8
1231,2021,1,Broncos,Giants,27,13,401326320,-14,0,1,Broncos,2021_01_Giants_Broncos,Joe Judge,Vic Fangio,Home,fair,82,56,18
1232,2021,1,Bears,Rams,14,34,401326323,20,1,0,Rams,2021_01_Rams_Bears,Sean McVay,Matt Nagy,Home,sunny,71,67,10
1233,2021,1,Ravens,Raiders,27,33,401326321,6,1,0,Raiders,2021_01_Raiders_Ravens,Jon Gruden,John Harbaugh,Home,sunny,103,7,16
1234,2021,3,Panthers,Texans,24,9,401326363,-15,0,1,Panthers,2021_03_Texans_Panthers,David Culley,Matt Rhule,Home,cloudy,79,59,6
1235,2021,3,Washington,Bills,21,43,401326364,22,1,0,Bills,2021_03_Bills_Washington,Sean McDermott,Ron Rivera,Home,sunny,66,49,20
1236,2021,3,Bears,Browns,6,26,401326365,20,1,0,Browns,2021_03_Browns_Bears,Kevin Stefanski,Matt Nagy,Home,sunny,68,43,14
1237,2021,3,Colts,Titans,16,25,401326372,9,1,0,Titans,2021_03_Titans_Colts,Mike Vrabel,Frank Reich,Home,sunny,72,65,2
1238,2021,10,Eagles,Broncos,30,13,401326475,-17,0,1,Eagles,2021_10_Broncos_Eagles,Vic Fangio,Nick Sirianni,Home,cloudy,65,22,5
1239,2021,2,Bengals,Bears,17,20,401326129,3,1,0,Bears,2021_02_Bears_Bengals,Matt Nagy,Zac Taylor,Home,sunny,81,57,4
1240,2021,2,Rams,Colts,27,24,401326131,-3,0,1,Rams,2021_02_Colts_Rams,Frank Reich,Sean McVay,Home,sunny,83,57,7
1241,2021,11,Bengals,Raiders,32,13,401326489,-19,0,1,Bengals,2021_11_Raiders_Bengals,Rich Bisaccia,Zac Taylor,Home,sunny,68,13,10
1242,2021,2,Saints,Panthers,7,26,401326128,19,1,0,Panthers,2021_02_Panthers_Saints,Matt Rhule,Sean Payton,Home,cloudy,82,60,6
1243,2021,2,Broncos,Jaguars,23,13,401326132,-10,0,1,Broncos,2021_02_Jaguars_Broncos,Urban Meyer,Vic Fangio,Home,cloudy,78,94,6
1244,2021,11,49ers,Jaguars,30,10,401326484,-20,0,1,49ers,2021_11_Jaguars_49ers,Urban Meyer,Kyle Shanahan,Home,sunny,67,82,12
1245,2021,11,Washington,Panthers,27,21,401326481,-6,0,1,Washington,2021_11_Panthers_Washington,Matt Rhule,Ron Rivera,Home,cloudy,58,50,1
1246,2021,11,Saints,Eagles,29,40,401326487,11,1,0,Eagles,2021_11_Eagles_Saints,Nick Sirianni,Sean Payton,Home,cloudy,52,68,7
1247,2021,11,Dolphins,Jets,24,17,401326486,-7,0,1,Dolphins,2021_11_Jets_Dolphins,Robert Saleh,Brian Flores,Home,sunny,54,49,8
1248,2021,11,Packers,Vikings,31,34,401326485,3,1,0,Vikings,2021_11_Vikings_Packers,Mike Zimmer,Matt LaFleur,Home,indoor,31,38,25
1249,2021,11,Texans,Titans,22,13,401326488,-9,0,1,Texans,2021_11_Titans_Texans,Mike Vrabel,David Culley,Home,cloudy,56,71,10
1250,2021,2,Vikings,Cardinals,33,34,401326357,1,1,0,Cardinals,2021_02_Cardinals_Vikings,Kliff Kingsbury,Mike Zimmer,Home,cloudy,68,70,5
1251,2021,2,Falcons,Buccaneers,25,48,401326358,23,1,0,Buccaneers,2021_02_Buccaneers_Falcons,Bruce Arians,Arthur Smith,Home,cloudy,83,76,5
1252,2021,2,Cowboys,Chargers,20,17,401326359,-3,0,1,Cowboys,2021_02_Chargers_Cowboys,Brandon Staley,Mike McCarthy,Home,cloudy,73,56,4
1253,2021,11,Lions,Browns,10,13,401326483,3,1,0,Browns,2021_11_Browns_Lions,Kevin Stefanski,Dan Campbell,Home,rain,44,83,12
1254,2021,11,Ravens,Bears,16,13,401326482,-3,0,1,Ravens,2021_11_Bears_Ravens,Matt Nagy,John Harbaugh,Home,sunny,43,63,13
1255,2021,11,Colts,Bills,41,15,401326480,-26,0,1,Colts,2021_11_Bills_Colts,Sean McDermott,Frank Reich,Home,cloudy,49,48,15
1256,2021,11,Patriots,Falcons,25,0,401326479,-25,0,1,Patriots,2021_11_Falcons_Patriots,Arthur Smith,Bill Belichick,Home,indoor,72,35,0
1257,2021,2,Titans,Seahawks,33,30,401326360,-3,0,1,Titans,2021_02_Seahawks_Titans,Pete Carroll,Mike Vrabel,Home,cloudy,61,74,12
1258,2021,2,Chiefs,Ravens,35,36,401326361,1,1,0,Ravens,2021_02_Ravens_Chiefs,John Harbaugh,Andy Reid,Home,cloudy,73,66,2
1259,2021,2,Lions,Packers,17,35,401326362,18,1,0,Packers,2021_02_Packers_Lions,Matt LaFleur,Dan Campbell,Home,cloudy,73,84,12
1260,2021,10,Rams,49ers,10,31,401326478,21,1,0,49ers,2021_10_49ers_Rams,Kyle Shanahan,Sean McVay,Home,cloudy,62,71,3
1261,2021,10,Chiefs,Raiders,41,14,401326477,-27,0,1,Chiefs,2021_10_Raiders_Chiefs,Rich Bisaccia,Andy Reid,Home,cloudy,72,18,0
1262,2021,11,Cowboys,Chiefs,9,19,401326490,10,1,0,Chiefs,2021_11_Chiefs_Cowboys,Andy Reid,Mike McCarthy,Home,cloudy,58,33,14
1263,2021,2,Texans,Browns,21,31,401326130,10,1,0,Browns,2021_02_Browns_Texans,Kevin Stefanski,David Culley,Home,sunny,75,56,7
1264,2021,11,Cardinals,Seahawks,23,13,401326491,-10,0,1,Cardinals,2021_11_Seahawks_Cardinals,Pete Carroll,Kliff Kingsbury,Home,cloudy,45,75,2
1265,2021,11,Steelers,Chargers,37,41,401326492,4,1,0,Chargers,2021_11_Chargers_Steelers,Brandon Staley,Mike Tomlin,Home,cloudy,8,12,5
1266,2021,3,Packers,49ers,30,28,401326377,-2,0,1,Packers,2021_03_49ers_Packers,Kyle Shanahan,Matt LaFleur,Home,cloudy,69,57,15
1267,2021,3,Eagles,Cowboys,21,41,401326378,20,1,0,Cowboys,2021_03_Cowboys_Eagles,Mike McCarthy,Nick Sirianni,Home,cloudy,84,32,7
1268,2021,2,Bills,Dolphins,35,0,401326353,-35,0,1,Bills,2021_02_Dolphins_Bills,Brian Flores,Sean McDermott,Home,cloudy,88,70,6
1269,2021,2,Patriots,Jets,25,6,401326354,-19,0,1,Patriots,2021_02_Jets_Patriots,Robert Saleh,Bill Belichick,Home,sunny,73,44,10
1270,2021,2,49ers,Eagles,17,11,401326355,-6,0,1,49ers,2021_02_Eagles_49ers,Nick Sirianni,Kyle Shanahan,Home,cloudy,75,50,8
1271,2021,12,Seahawks,Washington,15,17,401326508,2,1,0,Washington,2021_12_Washington_Seahawks,Ron Rivera,Pete Carroll,Home,cloudy,38,55,3
1272,2021,12,Browns,Ravens,10,16,401326507,6,1,0,Ravens,2021_12_Ravens_Browns,John Harbaugh,Kevin Stefanski,Home,cloudy,45,63,3
1273,2021,12,Vikings,49ers,26,34,401326506,8,1,0,49ers,2021_12_49ers_Vikings,Kyle Shanahan,Mike Zimmer,Home,cloudy,67,49,3
1274,2021,12,Rams,Packers,28,36,401326505,8,1,0,Packers,2021_12_Packers_Rams,Matt LaFleur,Sean McVay,Home,cloudy,37,41,14
1275,2021,12,Chargers,Broncos,13,28,401326504,15,1,0,Broncos,2021_12_Broncos_Chargers,Vic Fangio,Brandon Staley,Home,cloudy,66,19,5
1276,2021,12,Jets,Texans,21,14,401326498,-7,0,1,Jets,2021_12_Texans_Jets,David Culley,Robert Saleh,Home,cloudy,56,88,6
1277,2021,12,Falcons,Jaguars,21,14,401326500,-7,0,1,Falcons,2021_12_Jaguars_Falcons,Urban Meyer,Arthur Smith,Home,cloudy,62,44,11
1278,2021,12,Eagles,Giants,7,13,401326503,6,1,0,Giants,2021_12_Giants_Eagles,Joe Judge,Nick Sirianni,Home,cloudy,36,76,6
1279,2021,12,Titans,Patriots,13,36,401326502,23,1,0,Patriots,2021_12_Patriots_Titans,Bill Belichick,Mike Vrabel,Home,cloudy,37,49,7
1280,2021,12,Panthers,Dolphins,10,33,401326501,23,1,0,Dolphins,2021_12_Dolphins_Panthers,Brian Flores,Matt Rhule,Home,sunny,77,47,5
1281,2021,12,Buccaneers,Colts,38,31,401326499,-7,0,1,Buccaneers,2021_12_Colts_Buccaneers,Frank Reich,Bruce Arians,Home,sunny,41,54,8
1282,2021,12,Steelers,Bengals,10,41,401326497,31,1,0,Bengals,2021_12_Bengals_Steelers,Zac Taylor,Mike Tomlin,Home,sunny,44,46,10
1283,2021,12,Bills,Saints,31,6,401326496,-25,0,1,Bills,2021_12_Saints_Bills,Sean Payton,Sean McDermott,Home,cloudy,72,67,4
1284,2021,12,Raiders,Cowboys,36,33,401326495,-3,0,1,Raiders,2021_12_Cowboys_Raiders,Mike McCarthy,Rich Bisaccia,Home,cloudy,68,70,5
1285,2021,12,Bears,Lions,16,14,401326494,-2,0,1,Bears,2021_12_Lions_Bears,Dan Campbell,Matt Nagy,Home,indoor,68,70,5
1286,2021,11,Giants,Buccaneers,10,30,401326493,20,1,0,Buccaneers,2021_11_Buccaneers_Giants,Bruce Arians,Joe Judge,Home,cloudy,69,82,6
1287,2021,2,Raiders,Steelers,26,17,401326356,-9,0,1,Raiders,2021_02_Steelers_Raiders,Mike Tomlin,Jon Gruden,Home,sunny,79,52,2
1288,2021,18,Chargers,Raiders,32,35,401326600,3,1,0,Raiders,2021_18_Raiders_Chargers,Rich Bisaccia,Brandon Staley,Home,cloudy,59,20,10
