,idgame,team,pass_completion,pass_yds,pass_avg,pass_td,pass_int,sacks,qbr,rtg,rush_car,rush_yds,rush_avg,rush_td,rush_long,receptions,rec_yds,rec_avg,rec_td,rec_long,rec_tgs,fumbles,fumbles_lost,fumbles_rec,defense_tot,defense_solo,defense_sacks,defense_tfl,defense_pd,defense_qb_hits,defense_td,interceptions,interceptions_yds,interceptions_td,kicks_return_no,kicks_return_yds,kicks_return_avg,kicks_return_long,kicks_return_td,punt_return_no,punt_return_yds,punt_return_avg,punt_return_long,punt_return_td,kicking_pct,kicking_long,kicking_pts,punting_no,punting_yds,punting_avg,punting_tb,punting_in_20,punting_long,date,delta_match
2172,401326469,Bills,0.75,366.0,13.1,2.0,1.0,0.125,0.125,125.6,24.0,139.0,51.8,4.0,77.0,21.0,366.0,118.6,2.0,180.0,28.0,2.0,1.0,2.0,69.0,47.0,1.0,6.0,10.0,7.0,0.0,4.0,19.0,0.0,1.0,14.0,14.0,14.0,0.0,1.0,26.0,26.0,26.0,0.0,100.0,29.0,9.0,2.0,78.0,39.0,0.0,1.0,41.0,2021-11-14 18:00:00+00:00,7 days 00:00:00
2173,401326469,Jets,1.5454545454545454,298.0,21.4,1.0,4.0,0.5,0.5,191.7,22.0,70.0,10.7,1.0,25.0,27.0,298.0,105.3,1.0,152.0,46.0,1.0,1.0,1.0,61.0,37.0,2.0,1.0,3.0,5.0,0.0,1.0,13.0,0.0,4.0,86.0,21.5,33.0,0.0,1.0,8.0,8.0,8.0,0.0,100.0,48.0,5.0,3.0,135.0,45.0,0.0,1.0,46.0,2021-11-14 18:00:00+00:00,9 days 17:40:00
2174,401326471,Saints,1.5588235294117647,309.0,14.3,2.0,0.0,0.1818181818181818,0.1818181818181818,194.4,21.0,86.0,23.1,1.0,35.0,21.0,309.0,112.2,2.0,172.0,35.0,1.0,1.0,0.0,62.0,43.0,2.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,127.0,39.0,44.0,0.0,1.0,4.0,4.0,4.0,0.0,100.0,20.0,3.0,5.0,202.0,40.4,1.0,1.0,43.0,2021-11-14 18:00:00+00:00,7 days 00:00:00
2175,401326471,Titans,0.7037037037037037,213.0,7.9,1.0,0.0,0.1333333333333333,0.1333333333333333,105.9,29.0,66.0,14.3,1.0,25.0,19.0,213.0,89.5,1.0,144.0,27.0,1.0,0.0,2.0,66.0,39.0,4.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,54.0,18.0,27.0,0.0,1.0,9.0,9.0,9.0,0.0,100.0,36.0,11.0,5.0,205.0,41.0,0.0,1.0,46.0,2021-11-14 18:00:00+00:00,14 days 01:00:00
2176,401326472,Buccaneers,0.6764705882352942,220.0,6.5,2.0,2.0,0.0,0.0,80.5,13.0,53.0,10.3,0.0,14.0,23.0,220.0,89.4,2.0,117.0,33.0,0.0,0.0,1.0,85.0,55.0,5.0,11.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,70.0,44.5,53.0,0.0,2.0,14.0,7.0,10.0,0.0,100.0,31.0,7.0,3.0,124.0,41.3,0.0,2.0,46.0,2021-11-14 18:00:00+00:00,13 days 21:35:00
2177,401326472,Washington,0.8125,256.0,8.0,1.0,0.0,0.1666666666666666,0.1666666666666666,110.4,34.0,94.0,15.5,2.0,36.0,26.0,256.0,83.6,1.0,122.0,32.0,1.0,1.0,0.0,51.0,34.0,0.0,0.0,4.0,1.0,0.0,2.0,19.0,0.0,2.0,47.0,23.5,28.0,0.0,1.0,10.0,10.0,10.0,0.0,100.0,46.0,11.0,2.0,89.0,44.5,0.0,0.0,45.0,2021-11-14 18:00:00+00:00,13 days 21:35:00
2178,401326473,Cardinals,1.2166666666666668,143.0,9.4,0.0,1.0,0.2085561497326203,0.2085561497326203,123.7,20.0,65.0,9.6,1.0,24.0,17.0,143.0,37.1,0.0,71.0,29.0,2.0,1.0,2.0,79.0,56.0,0.0,5.0,3.0,3.0,0.0,1.0,10.0,0.0,2.0,55.0,27.5,28.0,0.0,3.0,24.0,8.0,17.0,0.0,100.0,47.0,4.0,4.0,194.0,48.5,0.0,2.0,51.0,2021-11-14 21:05:00+00:00,6 days 23:40:00
2179,401326473,Panthers,1.5086206896551724,175.0,7.8,1.0,1.0,0.0,0.0,191.6,37.0,166.0,19.7,2.0,59.0,25.0,175.0,40.7,1.0,66.0,32.0,2.0,1.0,2.0,61.0,35.0,4.0,4.0,4.0,9.0,0.0,1.0,21.0,0.0,1.0,26.0,26.0,26.0,0.0,2.0,22.0,11.0,12.0,0.0,100.0,49.0,14.0,3.0,153.0,51.0,0.0,1.0,55.0,2021-11-14 21:05:00+00:00,7 days 03:05:00
2180,401326475,Broncos,0.6111111111111112,226.0,6.3,0.0,0.0,0.0714285714285714,0.0714285714285714,79.2,18.0,96.0,14.0,1.0,38.0,22.0,226.0,63.2,0.0,134.0,34.0,2.0,1.0,1.0,67.0,43.0,2.0,5.0,3.0,3.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,13.5,19.0,0.0,67.0,28.0,7.0,4.0,212.0,53.0,0.0,0.0,60.0,2021-11-14 21:25:00+00:00,7 days 03:25:00
2181,401326475,Eagles,0.6956521739130435,178.0,7.7,2.0,1.0,0.25,0.25,103.2,39.0,216.0,13.0,0.0,76.0,16.0,178.0,74.8,2.0,119.0,22.0,2.0,0.0,3.0,53.0,36.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,9.0,0.0,100.0,52.0,12.0,3.0,154.0,51.3,0.0,1.0,54.0,2021-11-14 21:25:00+00:00,7 days 00:20:00
2182,401326476,Packers,0.6216216216216216,292.0,7.9,0.0,1.0,0.2,0.2,75.5,32.0,106.0,14.2,2.0,30.0,23.0,292.0,124.9,0.0,179.0,35.0,1.0,0.0,1.0,44.0,39.0,3.0,5.0,7.0,5.0,0.0,2.0,0.0,0.0,1.0,32.0,32.0,32.0,0.0,4.0,29.0,7.3,16.0,0.0,50.0,27.0,5.0,3.0,140.0,46.7,0.0,1.0,50.0,2021-11-14 21:25:00+00:00,7 days 00:00:00
2183,401326476,Seahawks,0.5,161.0,4.0,0.0,2.0,0.1071428571428571,0.1071428571428571,39.7,16.0,75.0,12.5,0.0,24.0,20.0,161.0,50.8,0.0,87.0,38.0,0.0,0.0,0.0,79.0,49.0,1.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,3.0,79.0,26.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,274.0,45.7,0.0,4.0,61.0,2021-11-14 21:25:00+00:00,14 days 01:20:00
2184,401326477,Chiefs,1.7,422.0,24.1,5.0,0.0,0.0,0.0,246.4,25.0,94.0,22.8,0.0,51.0,36.0,422.0,93.7,5.0,185.0,48.0,2.0,1.0,2.0,58.0,32.0,2.0,5.0,6.0,5.0,0.0,1.0,0.0,0.0,2.0,34.0,17.0,20.0,0.0,2.0,46.0,23.0,37.0,0.0,67.0,40.0,11.0,1.0,42.0,42.0,0.0,0.0,42.0,2021-11-15 01:20:00+00:00,7 days 03:55:00
2185,401326477,Raiders,0.7142857142857143,261.0,7.5,2.0,1.0,0.1666666666666666,0.1666666666666666,99.8,14.0,50.0,12.3,0.0,26.0,25.0,261.0,121.4,2.0,152.0,34.0,1.0,1.0,1.0,79.0,50.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,79.0,39.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,250.0,50.0,1.0,1.0,63.0,2021-11-15 01:20:00+00:00,7 days 07:20:00
2186,401326478,49ers,0.7894736842105263,182.0,9.6,2.0,0.0,0.3333333333333333,0.3333333333333333,141.7,44.0,156.0,13.9,1.0,34.0,15.0,182.0,47.1,2.0,88.0,19.0,0.0,0.0,0.0,48.0,37.0,2.0,4.0,6.0,4.0,1.0,2.0,27.0,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,7.0,3.0,127.0,42.3,0.0,1.0,46.0,2021-11-16 01:15:00+00:00,8 days 03:50:00
2187,401326478,Rams,1.6341463414634148,245.0,7.9,1.0,2.0,0.1052631578947368,0.1052631578947368,146.60000000000002,10.0,52.0,12.2,0.0,19.0,27.0,245.0,62.8,1.0,112.0,42.0,0.0,0.0,0.0,86.0,39.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,76.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,37.0,4.0,3.0,124.0,41.3,0.0,0.0,44.0,2021-11-16 01:15:00+00:00,15 days 08:15:00
2188,401326479,Falcons,1.011904761904762,158.0,7.2,0.0,4.0,0.1212121212121212,0.1212121212121212,54.5,16.0,40.0,3.8,0.0,15.0,20.0,158.0,60.4,0.0,87.0,31.0,0.0,0.0,0.0,79.0,38.0,3.0,4.0,1.0,5.0,0.0,1.0,35.0,0.0,6.0,119.0,37.4,44.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,269.0,53.8,0.0,1.0,62.0,2021-11-19 01:20:00+00:00,4 days 07:20:00
2189,401326479,Patriots,0.8461538461538461,207.0,8.0,1.0,1.0,0.0909090909090909,0.0909090909090909,96.6,30.0,134.0,19.6,0.0,48.0,22.0,207.0,87.3,1.0,121.0,26.0,0.0,0.0,0.0,67.0,37.0,4.0,6.0,7.0,12.0,1.0,4.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,5.7,17.0,0.0,100.0,53.0,13.0,4.0,193.0,48.3,0.0,3.0,60.0,2021-11-19 01:20:00+00:00,4 days 07:20:00
2190,401326480,Bills,1.2,228.0,9.8,2.0,3.0,0.125,0.125,100.5,13.0,91.0,26.6,0.0,50.0,24.0,228.0,78.8,2.0,114.0,39.0,2.0,1.0,1.0,87.0,48.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,138.0,19.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,55.0,0.0,0.0,55.0,2021-11-21 18:00:00+00:00,7 days 00:00:00
2191,401326480,Colts,0.55,106.0,5.3,1.0,0.0,0.0,0.0,86.7,46.0,264.0,42.6,4.0,99.0,11.0,106.0,48.8,1.0,85.0,20.0,1.0,0.0,2.0,54.0,36.0,1.0,0.0,7.0,3.0,0.0,3.0,43.0,0.0,2.0,52.0,52.0,52.0,0.0,1.0,7.0,7.0,7.0,0.0,100.0,36.0,11.0,1.0,31.0,31.0,0.0,1.0,31.0,2021-11-21 18:00:00+00:00,7 days 00:00:00
2192,401326481,Panthers,0.7777777777777778,189.0,7.0,2.0,0.0,0.3333333333333333,0.3333333333333333,120.5,21.0,111.0,16.5,1.0,45.0,21.0,189.0,56.1,2.0,84.0,27.0,1.0,0.0,2.0,69.0,44.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,21.0,0.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,3.0,4.0,185.0,46.3,1.0,0.0,55.0,2021-11-21 18:00:00+00:00,6 days 20:55:00
2193,401326481,Washington,0.7272727272727273,206.0,9.4,3.0,0.0,0.1111111111111111,0.1111111111111111,141.3,40.0,190.0,16.7,0.0,57.0,16.0,206.0,72.8,3.0,107.0,20.0,3.0,1.0,2.0,56.0,27.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,53.0,26.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36.0,9.0,3.0,139.0,46.3,0.0,1.0,56.0,2021-11-21 18:00:00+00:00,7 days 00:00:00
2194,401326482,Bears,0.841897233201581,280.0,15.9,2.0,0.0,2.055555555555556,2.055555555555556,169.6,20.0,92.0,20.9,0.0,30.0,15.0,280.0,92.7,2.0,162.0,33.0,1.0,1.0,0.0,82.0,63.0,6.0,9.0,3.0,9.0,0.0,1.0,0.0,0.0,2.0,17.0,17.0,17.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,5.0,205.0,41.0,0.0,2.0,53.0,2021-11-21 18:00:00+00:00,12 days 16:45:00
2195,401326482,Ravens,0.7222222222222222,219.0,6.1,0.0,1.0,0.1395348837209302,0.1395348837209302,76.0,34.0,123.0,14.0,1.0,39.0,26.0,219.0,49.8,0.0,93.0,36.0,1.0,0.0,1.0,47.0,32.0,3.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,50.0,25.0,25.0,0.0,2.0,19.0,9.5,12.0,0.0,100.0,46.0,10.0,6.0,260.0,43.3,1.0,2.0,57.0,2021-11-21 18:00:00+00:00,9 days 16:40:00
2196,401326483,Browns,0.5172413793103449,176.0,6.1,1.0,2.0,0.0909090909090909,0.0909090909090909,53.2,36.0,184.0,31.1,1.0,53.0,15.0,176.0,76.8,1.0,117.0,28.0,1.0,0.0,1.0,56.0,37.0,0.0,7.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,26.0,26.0,26.0,0.0,3.0,12.0,4.0,12.0,0.0,0.0,0.0,1.0,5.0,189.0,37.8,0.0,2.0,52.0,2021-11-21 18:00:00+00:00,7 days 00:00:00
2197,401326483,Lions,0.6521739130434783,77.0,3.3,0.0,2.0,0.0,0.0,34.1,23.0,168.0,21.8,1.0,83.0,15.0,77.0,21.0,0.0,44.0,23.0,0.0,0.0,0.0,70.0,39.0,1.0,2.0,6.0,3.0,0.0,2.0,5.0,0.0,3.0,58.0,19.3,23.0,0.0,1.0,17.0,17.0,17.0,0.0,100.0,43.0,4.0,6.0,280.0,46.7,2.0,2.0,61.0,2021-11-21 18:00:00+00:00,21 days 01:00:00
2198,401326484,49ers,0.7272727272727273,176.0,8.0,2.0,0.0,0.1428571428571428,0.1428571428571428,126.3,42.0,171.0,20.0,1.0,58.0,16.0,176.0,77.6,2.0,104.0,20.0,1.0,0.0,3.0,47.0,26.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,100.0,48.0,12.0,2.0,88.0,44.0,0.0,0.0,45.0,2021-11-21 18:00:00+00:00,5 days 16:45:00
2199,401326484,Jaguars,0.64,158.0,6.3,0.0,0.0,0.25,0.25,81.8,16.0,54.0,12.1,1.0,19.0,16.0,158.0,62.5,0.0,81.0,24.0,2.0,2.0,0.0,77.0,42.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,51.0,25.5,28.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,30.0,4.0,4.0,193.0,48.3,0.0,2.0,52.0,2021-11-21 18:00:00+00:00,7 days 00:00:00
2200,401326485,Packers,0.696969696969697,385.0,11.7,4.0,0.0,0.1538461538461538,0.1538461538461538,148.4,19.0,95.0,28.1,0.0,44.0,23.0,385.0,117.5,4.0,199.0,31.0,1.0,0.0,1.0,62.0,46.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,54.0,7.0,2.0,102.0,51.0,0.0,1.0,62.0,2021-11-21 18:00:00+00:00,6 days 20:35:00
2201,401326485,Vikings,0.6857142857142857,341.0,9.7,3.0,0.0,0.0869565217391304,0.0869565217391304,128.4,29.0,90.0,6.6,1.0,17.0,24.0,341.0,78.8,3.0,142.0,34.0,2.0,0.0,2.0,54.0,30.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,0.0,1.0,8.0,8.0,8.0,0.0,100.0,51.0,8.0,3.0,125.0,41.7,0.0,1.0,47.0,2021-11-21 18:00:00+00:00,14 days 00:00:00
2202,401326486,Dolphins,0.8181818181818182,273.0,8.3,2.0,1.0,0.0,0.0,148.3,33.0,115.0,12.4,1.0,35.0,27.0,273.0,95.7,2.0,162.0,34.0,1.0,0.0,2.0,62.0,40.0,2.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,6.0,4.0,191.0,47.8,0.0,1.0,57.0,2021-11-21 18:00:00+00:00,9 days 16:40:00
2203,401326486,Jets,0.6153846153846154,291.0,7.5,2.0,0.0,0.1538461538461538,0.1538461538461538,101.6,18.0,102.0,31.7,0.0,66.0,24.0,291.0,81.6,2.0,152.0,35.0,1.0,1.0,0.0,81.0,48.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,88.0,63.5,68.0,0.0,2.0,28.0,14.0,19.0,0.0,33.0,35.0,5.0,4.0,152.0,38.0,0.0,3.0,43.0,2021-11-21 18:00:00+00:00,7 days 00:00:00
2204,401326487,Eagles,0.5416666666666666,147.0,6.1,0.0,0.0,0.3333333333333333,0.3333333333333333,72.7,50.0,242.0,18.7,3.0,72.0,13.0,147.0,50.7,0.0,75.0,23.0,1.0,1.0,1.0,58.0,37.0,0.0,4.0,8.0,5.0,1.0,2.0,52.0,1.0,3.0,51.0,17.0,20.0,0.0,4.0,43.0,10.8,13.0,0.0,100.0,50.0,16.0,5.0,221.0,44.2,0.0,1.0,53.0,2021-11-21 18:00:00+00:00,6 days 20:35:00
2205,401326487,Saints,0.55,214.0,5.4,3.0,2.0,0.0,0.0,74.4,22.0,109.0,17.2,1.0,50.0,22.0,214.0,90.1,3.0,113.0,36.0,2.0,1.0,2.0,80.0,58.0,3.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,61.0,20.3,22.0,0.0,4.0,29.0,7.3,14.0,0.0,100.0,28.0,5.0,6.0,299.0,49.8,0.0,3.0,62.0,2021-11-21 18:00:00+00:00,7 days 00:00:00
2206,401326488,Texans,0.5833333333333334,107.0,4.5,0.0,0.0,0.0,0.0,69.3,38.0,83.0,5.300000000000001,2.0,18.0,14.0,107.0,54.6,0.0,65.0,23.0,1.0,0.0,2.0,87.0,53.0,2.0,5.0,7.0,8.0,0.0,4.0,129.0,0.0,1.0,17.0,17.0,17.0,0.0,1.0,10.0,10.0,10.0,0.0,100.0,43.0,10.0,7.0,307.0,43.9,0.0,5.0,52.0,2021-11-21 18:00:00+00:00,14 days 00:00:00
2207,401326488,Titans,0.6730769230769231,323.0,6.2,1.0,4.0,0.3333333333333333,0.3333333333333333,58.4,25.0,103.0,14.5,0.0,44.0,35.0,323.0,75.0,1.0,124.0,51.0,4.0,1.0,3.0,75.0,45.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,88.0,33.2,40.0,0.0,4.0,20.0,5.0,16.0,0.0,0.0,0.0,1.0,2.0,80.0,40.0,0.0,1.0,53.0,2021-11-21 18:00:00+00:00,7 days 00:00:00
2208,401326489,Bengals,0.6896551724137931,148.0,5.1,1.0,0.0,0.1578947368421052,0.1578947368421052,92.3,38.0,159.0,27.3,2.0,52.0,20.0,148.0,61.9,1.0,81.0,28.0,3.0,1.0,2.0,51.0,36.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,57.0,28.5,32.0,0.0,2.0,10.0,5.0,10.0,0.0,100.0,54.0,14.0,2.0,105.0,52.5,0.0,0.0,58.0,2021-11-21 21:05:00+00:00,14 days 03:05:00
2209,401326489,Raiders,0.7037037037037037,215.0,8.0,1.0,1.0,0.2222222222222222,0.2222222222222222,90.8,18.0,72.0,20.7,0.0,37.0,19.0,215.0,73.9,1.0,93.0,25.0,2.0,1.0,2.0,79.0,49.0,3.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,51.0,17.0,24.0,0.0,2.0,23.0,11.5,12.0,0.0,100.0,47.0,7.0,4.0,186.0,46.5,1.0,2.0,54.0,2021-11-21 21:05:00+00:00,6 days 19:45:00
2210,401326490,Chiefs,0.6216216216216216,260.0,7.0,0.0,1.0,0.1875,0.1875,71.9,26.0,126.0,46.9,2.0,72.0,23.0,260.0,113.4,0.0,143.0,33.0,1.0,1.0,1.0,63.0,47.0,5.0,5.0,9.0,8.0,0.0,2.0,2.0,0.0,3.0,104.0,34.7,39.0,0.0,1.0,9.0,9.0,9.0,0.0,67.0,53.0,7.0,4.0,197.0,86.3,1.0,2.0,99.0,2021-11-21 21:25:00+00:00,6 days 20:05:00
2211,401326490,Cowboys,0.6511627906976745,216.0,5.0,0.0,2.0,0.2272727272727272,0.2272727272727272,57.9,16.0,82.0,10.7,0.0,39.0,28.0,216.0,60.3,0.0,107.0,42.0,2.0,1.0,1.0,61.0,45.0,3.0,4.0,2.0,7.0,0.0,1.0,34.0,0.0,2.0,39.0,19.5,21.0,0.0,2.0,7.0,3.5,7.0,0.0,100.0,48.0,9.0,6.0,280.0,46.7,0.0,3.0,53.0,2021-11-21 21:25:00+00:00,7 days 03:25:00
2212,401326491,Cardinals,0.7954545454545454,328.0,7.5,2.0,0.0,0.2,0.2,112.9,33.0,95.0,8.5,1.0,24.0,35.0,328.0,71.0,2.0,123.0,44.0,4.0,0.0,3.0,51.0,31.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,46.0,46.0,46.0,0.0,2.0,20.0,10.0,12.0,0.0,33.0,53.0,5.0,4.0,165.0,41.3,1.0,0.0,48.0,2021-11-21 21:25:00+00:00,7 days 00:20:00
2213,401326491,Seahawks,0.5384615384615384,207.0,8.0,0.0,0.0,0.1481481481481481,0.1481481481481481,80.1,19.0,86.0,24.4,1.0,50.0,14.0,207.0,72.9,0.0,102.0,25.0,2.0,0.0,2.0,93.0,47.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,20.0,0.0,2.0,9.0,4.5,6.0,0.0,100.0,27.0,7.0,5.0,257.0,51.4,1.0,3.0,60.0,2021-11-21 21:25:00+00:00,7 days 00:00:00
2214,401326493,Buccaneers,1.6521739130434785,318.0,12.2,2.0,1.0,0.1,0.1,179.3,27.0,94.0,31.9,1.0,42.0,32.0,318.0,88.3,2.0,137.0,47.0,0.0,0.0,1.0,48.0,32.0,2.0,2.0,6.0,10.0,0.0,2.0,0.0,0.0,3.0,46.0,46.0,46.0,0.0,1.0,9.0,9.0,9.0,0.0,100.0,40.0,12.0,3.0,136.0,45.3,0.0,2.0,55.0,2021-11-23 01:15:00+00:00,8 days 07:15:00
2215,401326493,Giants,0.6052631578947368,167.0,4.4,1.0,2.0,0.1111111111111111,0.1111111111111111,97.3,13.0,66.0,28.5,0.0,43.0,23.0,167.0,73.2,1.0,96.0,37.0,1.0,1.0,0.0,75.0,51.0,1.0,4.0,5.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,37.0,4.0,4.0,193.0,48.3,0.0,3.0,52.0,2021-11-23 01:15:00+00:00,15 days 07:15:00
2216,401326494,Bears,0.6153846153846154,317.0,8.1,1.0,1.0,0.1428571428571428,0.1428571428571428,85.1,29.0,68.0,8.8,0.0,28.0,24.0,317.0,82.0,1.0,129.0,37.0,1.0,0.0,2.0,54.0,35.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,59.0,37.0,40.0,0.0,4.0,39.0,9.8,22.0,0.0,75.0,43.0,10.0,4.0,183.0,45.8,0.0,2.0,51.0,2021-11-25 17:30:00+00:00,3 days 23:30:00
2217,401326494,Lions,0.84,171.0,6.8,2.0,0.0,0.125,0.125,121.8,19.0,76.0,15.3,0.0,34.0,21.0,171.0,52.7,2.0,99.0,25.0,3.0,1.0,1.0,74.0,48.0,1.0,2.0,8.0,4.0,0.0,1.0,0.0,0.0,3.0,84.0,28.0,35.0,0.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,2.0,6.0,300.0,50.0,1.0,0.0,70.0,2021-11-25 17:30:00+00:00,3 days 23:30:00
2218,401326495,Cowboys,0.6808510638297872,375.0,8.0,2.0,0.0,0.5,0.5,106.3,20.0,64.0,9.4,1.0,23.0,32.0,375.0,82.2,2.0,174.0,47.0,0.0,0.0,0.0,77.0,46.0,3.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,129.0,43.0,100.0,1.0,2.0,16.0,8.0,14.0,0.0,67.0,45.0,7.0,7.0,385.0,55.0,0.0,2.0,60.0,2021-11-25 21:30:00+00:00,4 days 00:05:00
2219,401326495,Raiders,0.6153846153846154,373.0,9.6,1.0,0.0,0.4285714285714285,0.4285714285714285,101.8,35.0,143.0,26.1,2.0,56.0,24.0,373.0,109.1,1.0,208.0,38.0,1.0,0.0,1.0,69.0,41.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,11.3,21.0,0.0,100.0,56.0,18.0,5.0,243.0,48.6,0.0,4.0,68.0,2021-11-25 21:30:00+00:00,4 days 00:25:00
2220,401326496,Bills,0.8214285714285714,260.0,9.3,4.0,2.0,0.1666666666666666,0.1666666666666666,115.2,32.0,113.0,11.2,0.0,34.0,23.0,260.0,81.8,4.0,136.0,26.0,1.0,0.0,1.0,63.0,38.0,2.0,5.0,3.0,6.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,9.8,18.0,0.0,100.0,34.0,7.0,3.0,127.0,42.3,0.0,2.0,48.0,2021-11-26 01:20:00+00:00,4 days 07:20:00
2221,401326496,Saints,0.5862068965517241,163.0,5.6,1.0,1.0,0.1176470588235294,0.1176470588235294,111.1,25.0,44.0,5.0,0.0,21.0,17.0,163.0,71.7,1.0,98.0,28.0,0.0,0.0,0.0,72.0,50.0,2.0,8.0,4.0,3.0,0.0,2.0,2.0,0.0,4.0,61.0,15.3,18.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,5.0,235.0,47.0,0.0,0.0,53.0,2021-11-26 01:20:00+00:00,4 days 07:20:00
2222,401326497,Bengals,0.8333333333333334,190.0,7.9,1.0,1.0,0.1111111111111111,0.1111111111111111,135.8,38.0,198.0,18.5,3.0,56.0,20.0,190.0,58.0,1.0,86.0,24.0,0.0,0.0,1.0,57.0,41.0,3.0,3.0,5.0,6.0,1.0,2.0,74.0,1.0,1.0,12.0,12.0,12.0,0.0,2.0,17.0,8.5,17.0,0.0,100.0,51.0,11.0,3.0,139.0,46.3,0.0,1.0,53.0,2021-11-28 18:00:00+00:00,6 days 20:55:00
2223,401326497,Steelers,0.5853658536585366,263.0,6.4,1.0,2.0,0.2307692307692307,0.2307692307692307,65.4,15.0,51.0,13.4,0.0,25.0,24.0,263.0,84.6,1.0,116.0,39.0,2.0,1.0,1.0,77.0,46.0,2.0,7.0,3.0,3.0,0.0,1.0,18.0,0.0,3.0,73.0,24.3,25.0,0.0,2.0,3.0,1.5,3.0,0.0,100.0,40.0,4.0,5.0,190.0,38.0,0.0,2.0,42.0,2021-11-28 18:00:00+00:00,19 days 16:45:00
2224,401326498,Jets,0.5833333333333334,145.0,6.0,0.0,1.0,0.1111111111111111,0.1111111111111111,58.5,34.0,157.0,23.9,2.0,67.0,14.0,145.0,60.2,0.0,102.0,23.0,1.0,0.0,0.0,66.0,41.0,5.0,8.0,4.0,8.0,0.0,1.0,32.0,0.0,1.0,29.0,29.0,29.0,0.0,1.0,17.0,17.0,17.0,0.0,67.0,37.0,7.0,4.0,156.0,39.0,1.0,0.0,44.0,2021-11-28 18:00:00+00:00,7 days 00:00:00
