,season,week,idgame,awayteam,hometeam,team,winner,loser,streak,streak_before,streak_away,streak_home
1568,2018,17,401030856,Cardinals,Seahawks,Seahawks,Seahawks,Cardinals,2,1,0,0
1569,2018,17,401030856,Cardinals,Seahawks,Cardinals,Seahawks,Cardinals,-4,-3,0,0
1570,2018,17,401030850,49ers,Rams,Rams,Rams,49ers,2,1,0,0
1571,2018,17,401030850,49ers,Rams,49ers,Rams,49ers,-2,-1,0,0
1572,2018,17,401030824,Chargers,Broncos,Chargers,Chargers,Broncos,1,-1,0,0
1573,2018,17,401030824,Chargers,Broncos,Broncos,Chargers,Broncos,-4,-3,0,0
1574,2018,17,401030820,Falcons,Buccaneers,Falcons,Falcons,Buccaneers,3,2,0,0
1575,2018,17,401030820,Falcons,Buccaneers,Buccaneers,Falcons,Buccaneers,-4,-3,0,0
1576,2018,17,401030818,Bengals,Steelers,Steelers,Steelers,Bengals,1,-1,0,0
1577,2018,17,401030818,Bengals,Steelers,Bengals,Steelers,Bengals,-2,-1,0,0
1578,2018,17,401030812,Cowboys,Giants,Giants,Cowboys,Giants,-3,-2,0,0
1579,2018,17,401030812,Cowboys,Giants,Cowboys,Cowboys,Giants,2,1,0,0
1580,2018,17,401030768,Panthers,Saints,Saints,Panthers,Saints,-1,3,0,0
1581,2018,17,401030768,Panthers,Saints,Panthers,Panthers,Saints,1,-7,0,0
1582,2018,17,401030765,Jets,Patriots,Patriots,Patriots,Jets,2,1,0,0
1583,2018,17,401030765,Jets,Patriots,Jets,Patriots,Jets,-3,-2,0,0
1584,2018,17,401030763,Bears,Vikings,Vikings,Bears,Vikings,-1,2,0,0
1585,2018,17,401030763,Bears,Vikings,Bears,Bears,Vikings,4,3,0,0
1586,2018,17,401030760,Raiders,Chiefs,Raiders,Chiefs,Raiders,-1,1,0,0
1587,2018,17,401030760,Raiders,Chiefs,Chiefs,Chiefs,Raiders,1,-2,0,0
1588,2018,17,401030759,Jaguars,Texans,Texans,Texans,Jaguars,1,-1,0,0
1589,2018,17,401030759,Jaguars,Texans,Jaguars,Texans,Jaguars,-1,1,0,0
1590,2018,17,401030757,Lions,Packers,Packers,Lions,Packers,-1,1,0,0
1591,2018,17,401030757,Lions,Packers,Lions,Lions,Packers,1,-2,0,0
1592,2018,17,401030755,Colts,Titans,Titans,Colts,Titans,-1,4,0,0
1593,2018,17,401030755,Colts,Titans,Colts,Colts,Titans,4,3,0,0
1594,2018,17,401030727,Eagles,Redskins,Redskins,Eagles,Redskins,-2,-1,0,0
1595,2018,17,401030727,Eagles,Redskins,Eagles,Eagles,Redskins,3,2,0,0
1596,2018,17,401030722,Dolphins,Bills,Dolphins,Bills,Dolphins,-3,-2,0,0
1597,2018,17,401030722,Dolphins,Bills,Bills,Bills,Dolphins,1,-1,0,0
1598,2018,17,401030719,Browns,Ravens,Ravens,Ravens,Browns,3,2,0,0
1599,2018,17,401030719,Browns,Ravens,Browns,Ravens,Browns,-1,3,0,0
1600,2018,16,401030926,Broncos,Raiders,Raiders,Raiders,Broncos,1,-1,0,0
1601,2018,16,401030926,Broncos,Raiders,Broncos,Raiders,Broncos,-3,-2,0,0
1602,2018,16,401030917,Chiefs,Seahawks,Seahawks,Seahawks,Chiefs,1,-1,0,0
1603,2018,16,401030917,Chiefs,Seahawks,Chiefs,Seahawks,Chiefs,-2,-1,0,0
1604,2018,16,401030913,Steelers,Saints,Steelers,Saints,Steelers,-1,1,0,0
1605,2018,16,401030913,Steelers,Saints,Saints,Saints,Steelers,3,2,0,0
1606,2018,16,401030907,Rams,Cardinals,Rams,Rams,Cardinals,1,-2,0,0
1607,2018,16,401030907,Rams,Cardinals,Cardinals,Rams,Cardinals,-3,-2,0,0
1608,2018,16,401030901,Bears,49ers,Bears,Bears,49ers,3,2,0,0
1609,2018,16,401030901,Bears,49ers,49ers,Bears,49ers,-1,2,0,0
1610,2018,16,401030897,Ravens,Chargers,Ravens,Ravens,Chargers,2,1,0,0
1611,2018,16,401030897,Ravens,Chargers,Chargers,Ravens,Chargers,-1,4,0,0
1612,2018,16,401030895,Falcons,Panthers,Panthers,Falcons,Panthers,-7,-6,0,0
1613,2018,16,401030895,Falcons,Panthers,Falcons,Falcons,Panthers,2,1,0,0
1614,2018,16,401030892,Bills,Patriots,Patriots,Patriots,Bills,1,-2,0,0
1615,2018,16,401030892,Bills,Patriots,Bills,Patriots,Bills,-1,1,0,0
1616,2018,16,401030877,Vikings,Lions,Vikings,Vikings,Lions,2,1,0,0
1617,2018,16,401030877,Vikings,Lions,Lions,Vikings,Lions,-2,-1,0,0
1618,2018,16,401030875,Buccaneers,Cowboys,Cowboys,Cowboys,Buccaneers,1,-1,0,0
1619,2018,16,401030875,Buccaneers,Cowboys,Buccaneers,Cowboys,Buccaneers,-3,-2,0,0
1620,2018,16,401030872,Bengals,Browns,Browns,Browns,Bengals,3,2,0,0
1621,2018,16,401030872,Bengals,Browns,Bengals,Browns,Bengals,-1,1,0,0
1622,2018,16,401030870,Packers,Jets,Packers,Packers,Jets,1,-1,0,0
1623,2018,16,401030870,Packers,Jets,Jets,Packers,Jets,-2,-1,0,0
1624,2018,16,401030868,Redskins,Titans,Titans,Titans,Redskins,4,3,0,0
1625,2018,16,401030868,Redskins,Titans,Redskins,Titans,Redskins,-1,1,0,0
1626,2018,16,401030866,Jaguars,Dolphins,Jaguars,Jaguars,Dolphins,1,-2,0,0
1627,2018,16,401030866,Jaguars,Dolphins,Dolphins,Jaguars,Dolphins,-2,-1,0,0
1628,2018,16,401030864,Texans,Eagles,Texans,Eagles,Texans,-1,1,0,0
1629,2018,16,401030864,Texans,Eagles,Eagles,Eagles,Texans,2,1,0,0
1630,2018,16,401030861,Giants,Colts,Giants,Colts,Giants,-2,-1,0,0
1631,2018,16,401030861,Giants,Colts,Colts,Colts,Giants,3,2,0,0
1632,2018,15,401030967,Saints,Panthers,Saints,Saints,Panthers,2,1,0,0
1633,2018,15,401030967,Saints,Panthers,Panthers,Saints,Panthers,-6,-5,0,0
1634,2018,15,401030961,Eagles,Rams,Rams,Eagles,Rams,-2,-1,0,0
1635,2018,15,401030961,Eagles,Rams,Eagles,Eagles,Rams,1,-1,0,0
1636,2018,15,401030956,Patriots,Steelers,Steelers,Steelers,Patriots,1,-3,0,0
1637,2018,15,401030956,Patriots,Steelers,Patriots,Steelers,Patriots,-2,-1,0,0
1638,2018,15,401030950,Seahawks,49ers,Seahawks,49ers,Seahawks,-1,4,0,0
1639,2018,15,401030950,Seahawks,49ers,49ers,49ers,Seahawks,2,1,0,0
1640,2018,15,401030927,Cowboys,Colts,Cowboys,Colts,Cowboys,-1,5,0,0
1641,2018,15,401030927,Cowboys,Colts,Colts,Colts,Cowboys,2,1,0,0
1642,2018,15,401030924,Redskins,Jaguars,Redskins,Redskins,Jaguars,1,-4,0,0
1643,2018,15,401030924,Redskins,Jaguars,Jaguars,Redskins,Jaguars,-2,-1,0,0
1644,2018,15,401030918,Dolphins,Vikings,Vikings,Vikings,Dolphins,1,-2,0,0
1645,2018,15,401030918,Dolphins,Vikings,Dolphins,Vikings,Dolphins,-1,2,0,0
1646,2018,15,401030915,Titans,Giants,Titans,Titans,Giants,3,2,0,0
1647,2018,15,401030915,Titans,Giants,Giants,Titans,Giants,-1,2,0,0
1648,2018,15,401030909,Raiders,Bengals,Raiders,Bengals,Raiders,-1,1,0,0
1649,2018,15,401030909,Raiders,Bengals,Bengals,Bengals,Raiders,1,-7,0,0
1650,2018,15,401030900,Cardinals,Falcons,Falcons,Falcons,Cardinals,1,-5,0,0
1651,2018,15,401030900,Cardinals,Falcons,Cardinals,Falcons,Cardinals,-2,-1,0,0
1652,2018,15,401030898,Buccaneers,Ravens,Ravens,Ravens,Buccaneers,1,-1,0,0
1653,2018,15,401030898,Buccaneers,Ravens,Buccaneers,Ravens,Buccaneers,-2,-1,0,0
1654,2018,15,401030896,Lions,Bills,Lions,Bills,Lions,-1,1,0,0
1655,2018,15,401030896,Lions,Bills,Bills,Bills,Lions,1,-2,0,0
1656,2018,15,401030893,Packers,Bears,Packers,Bears,Packers,-1,1,0,0
1657,2018,15,401030893,Packers,Bears,Bears,Bears,Packers,2,1,0,0
1658,2018,15,401030891,Texans,Jets,Texans,Texans,Jets,1,-1,0,0
1659,2018,15,401030891,Texans,Jets,Jets,Texans,Jets,-1,1,0,0
1660,2018,15,401030876,Browns,Broncos,Browns,Browns,Broncos,2,1,0,0
1661,2018,15,401030876,Browns,Broncos,Broncos,Browns,Broncos,-2,-1,0,0
1662,2018,15,401030874,Chargers,Chiefs,Chiefs,Chargers,Chiefs,-1,2,0,0
1663,2018,15,401030874,Chargers,Chiefs,Chargers,Chargers,Chiefs,4,3,0,0
1664,2018,14,401030867,Vikings,Seahawks,Vikings,Seahawks,Vikings,-2,-1,0,0
1665,2018,14,401030867,Vikings,Seahawks,Seahawks,Seahawks,Vikings,4,3,0,0
1666,2018,14,401030863,Steelers,Raiders,Steelers,Raiders,Steelers,-3,-2,0,0
1667,2018,14,401030863,Steelers,Raiders,Raiders,Raiders,Steelers,1,-2,0,0
1668,2018,14,401030860,Lions,Cardinals,Lions,Lions,Cardinals,1,-2,0,0
1669,2018,14,401030860,Lions,Cardinals,Cardinals,Lions,Cardinals,-1,1,0,0
1670,2018,14,401030854,Eagles,Cowboys,Eagles,Cowboys,Eagles,-1,2,0,0
1671,2018,14,401030854,Eagles,Cowboys,Cowboys,Cowboys,Eagles,5,4,0,0
1672,2018,14,401030851,Bengals,Chargers,Chargers,Chargers,Bengals,3,2,0,0
1673,2018,14,401030851,Bengals,Chargers,Bengals,Chargers,Bengals,-7,-6,0,0
1674,2018,14,401030827,Broncos,49ers,Broncos,49ers,Broncos,-1,3,0,0
1675,2018,14,401030827,Broncos,49ers,49ers,49ers,Broncos,1,-3,0,0
1676,2018,14,401030825,Falcons,Packers,Packers,Packers,Falcons,1,-3,0,0
1677,2018,14,401030825,Falcons,Packers,Falcons,Packers,Falcons,-5,-4,0,0
1678,2018,14,401030823,Panthers,Browns,Panthers,Browns,Panthers,-5,-4,0,0
1679,2018,14,401030823,Panthers,Browns,Browns,Browns,Panthers,1,-1,0,0
1680,2018,14,401030817,Rams,Bears,Rams,Bears,Rams,-1,3,0,0
1681,2018,14,401030817,Rams,Bears,Bears,Bears,Rams,1,-1,0,0
1682,2018,14,401030813,Colts,Texans,Texans,Colts,Texans,-1,8,0,0
1683,2018,14,401030813,Colts,Texans,Colts,Colts,Texans,1,-1,0,0
1684,2018,14,401030764,Ravens,Chiefs,Ravens,Chiefs,Ravens,-1,3,0,0
1685,2018,14,401030764,Ravens,Chiefs,Chiefs,Chiefs,Ravens,2,1,0,0
1686,2018,14,401030761,Patriots,Dolphins,Patriots,Dolphins,Patriots,-1,2,0,0
1687,2018,14,401030761,Patriots,Dolphins,Dolphins,Dolphins,Patriots,2,1,0,0
1688,2018,14,401030758,Saints,Buccaneers,Saints,Saints,Buccaneers,1,-1,0,0
1689,2018,14,401030758,Saints,Buccaneers,Buccaneers,Saints,Buccaneers,-1,2,0,0
1690,2018,14,401030753,Giants,Redskins,Redskins,Giants,Redskins,-4,-3,0,0
1691,2018,14,401030753,Giants,Redskins,Giants,Giants,Redskins,2,1,0,0
1692,2018,14,401030750,Jets,Bills,Jets,Jets,Bills,1,-5,0,0
1693,2018,14,401030750,Jets,Bills,Bills,Jets,Bills,-2,-1,0,0
1694,2018,14,401030724,Jaguars,Titans,Titans,Titans,Jaguars,2,1,0,0
1695,2018,14,401030724,Jaguars,Titans,Jaguars,Titans,Jaguars,-1,1,0,0
1696,2018,13,401030968,Panthers,Buccaneers,Panthers,Buccaneers,Panthers,-4,-3,0,0
1697,2018,13,401030968,Panthers,Buccaneers,Buccaneers,Buccaneers,Panthers,2,1,0,0
1698,2018,13,401030965,Cardinals,Packers,Packers,Cardinals,Packers,-3,-2,0,0
1699,2018,13,401030965,Cardinals,Packers,Cardinals,Cardinals,Packers,1,-5,0,0
1700,2018,13,401030964,Browns,Texans,Texans,Texans,Browns,8,7,0,0
1701,2018,13,401030964,Browns,Texans,Browns,Texans,Browns,-1,2,0,0
1702,2018,13,401030962,Colts,Jaguars,Jaguars,Jaguars,Colts,1,-6,0,0
1703,2018,13,401030962,Colts,Jaguars,Colts,Jaguars,Colts,-1,4,0,0
1704,2018,13,401030960,Jets,Titans,Titans,Titans,Jets,1,-2,0,0
1705,2018,13,401030960,Jets,Titans,Jets,Titans,Jets,-5,-4,0,0
1706,2018,13,401030959,Vikings,Patriots,Vikings,Patriots,Vikings,-1,1,0,0
1707,2018,13,401030959,Vikings,Patriots,Patriots,Patriots,Vikings,2,1,0,0
1708,2018,13,401030958,49ers,Seahawks,Seahawks,Seahawks,49ers,3,2,0,0
1709,2018,13,401030958,49ers,Seahawks,49ers,Seahawks,49ers,-3,-2,0,0
1710,2018,13,401030957,Rams,Lions,Rams,Rams,Lions,3,2,0,0
1711,2018,13,401030957,Rams,Lions,Lions,Rams,Lions,-2,-1,0,0
1712,2018,13,401030955,Broncos,Bengals,Broncos,Broncos,Bengals,3,2,0,0
1713,2018,13,401030955,Broncos,Bengals,Bengals,Broncos,Bengals,-6,-5,0,0
1714,2018,13,401030954,Bills,Dolphins,Dolphins,Dolphins,Bills,1,-2,0,0
1715,2018,13,401030954,Bills,Dolphins,Bills,Dolphins,Bills,-1,2,0,0
1716,2018,13,401030953,Bears,Giants,Giants,Giants,Bears,1,-1,0,0
1717,2018,13,401030953,Bears,Giants,Bears,Giants,Bears,-1,4,0,0
1718,2018,13,401030951,Chargers,Steelers,Steelers,Chargers,Steelers,-2,-1,0,0
1719,2018,13,401030951,Chargers,Steelers,Chargers,Chargers,Steelers,2,1,0,0
1720,2018,13,401030935,Chiefs,Raiders,Raiders,Chiefs,Raiders,-2,-1,0,0
1721,2018,13,401030935,Chiefs,Raiders,Chiefs,Chiefs,Raiders,1,-1,0,0
1722,2018,13,401030928,Ravens,Falcons,Ravens,Ravens,Falcons,3,2,0,0
1723,2018,13,401030928,Ravens,Falcons,Falcons,Ravens,Falcons,-4,-3,0,0
1724,2018,13,401030899,Saints,Cowboys,Saints,Cowboys,Saints,-1,9,0,0
1725,2018,13,401030899,Saints,Cowboys,Cowboys,Cowboys,Saints,4,3,0,0
1726,2018,13,401030871,Redskins,Eagles,Redskins,Eagles,Redskins,-3,-2,0,0
1727,2018,13,401030871,Redskins,Eagles,Eagles,Eagles,Redskins,2,1,0,0
1728,2018,12,401030925,Redskins,Cowboys,Redskins,Cowboys,Redskins,-2,-1,0,0
1729,2018,12,401030925,Redskins,Cowboys,Cowboys,Cowboys,Redskins,3,2,0,0
1730,2018,12,401030923,Falcons,Saints,Saints,Saints,Falcons,9,8,0,0
1731,2018,12,401030923,Falcons,Saints,Falcons,Saints,Falcons,-3,-2,0,0
1732,2018,12,401030921,Browns,Bengals,Browns,Browns,Bengals,2,1,0,0
1733,2018,12,401030921,Browns,Bengals,Bengals,Browns,Bengals,-5,-4,0,0
1734,2018,12,401030920,Seahawks,Panthers,Seahawks,Seahawks,Panthers,2,1,0,0
1735,2018,12,401030920,Seahawks,Panthers,Panthers,Seahawks,Panthers,-3,-2,0,0
1736,2018,12,401030919,Jaguars,Bills,Jaguars,Bills,Jaguars,-6,-5,0,0
1737,2018,12,401030919,Jaguars,Bills,Bills,Bills,Jaguars,2,1,0,0
1738,2018,12,401030916,Raiders,Ravens,Ravens,Ravens,Raiders,2,1,0,0
1739,2018,12,401030916,Raiders,Ravens,Raiders,Ravens,Raiders,-1,1,0,0
1740,2018,12,401030914,Giants,Eagles,Giants,Eagles,Giants,-1,2,0,0
1741,2018,12,401030914,Giants,Eagles,Eagles,Eagles,Giants,1,-3,0,0
1742,2018,12,401030912,Cardinals,Chargers,Chargers,Chargers,Cardinals,1,-1,0,0
1743,2018,12,401030912,Cardinals,Chargers,Cardinals,Chargers,Cardinals,-5,-4,0,0
1744,2018,12,401030911,Steelers,Broncos,Steelers,Broncos,Steelers,-1,5,0,0
1745,2018,12,401030911,Steelers,Broncos,Broncos,Broncos,Steelers,2,1,0,0
1746,2018,12,401030908,Packers,Vikings,Vikings,Vikings,Packers,1,-1,0,0
1747,2018,12,401030908,Packers,Vikings,Packers,Vikings,Packers,-2,-1,0,0
1748,2018,12,401030906,Dolphins,Colts,Dolphins,Colts,Dolphins,-2,-1,0,0
1749,2018,12,401030906,Dolphins,Colts,Colts,Colts,Dolphins,4,3,0,0
1750,2018,12,401030905,Bears,Lions,Lions,Bears,Lions,-1,1,0,0
1751,2018,12,401030905,Bears,Lions,Bears,Bears,Lions,4,3,0,0
1752,2018,12,401030904,Patriots,Jets,Patriots,Patriots,Jets,1,-1,0,0
1753,2018,12,401030904,Patriots,Jets,Jets,Patriots,Jets,-4,-3,0,0
1754,2018,12,401030902,49ers,Buccaneers,Buccaneers,Buccaneers,49ers,1,-3,0,0
1755,2018,12,401030902,49ers,Buccaneers,49ers,Buccaneers,49ers,-2,-1,0,0
1756,2018,12,401030762,Titans,Texans,Titans,Texans,Titans,-2,-1,0,0
1757,2018,12,401030762,Titans,Texans,Texans,Texans,Titans,7,6,0,0
1758,2018,11,401030972,Chiefs,Rams,Rams,Rams,Chiefs,2,1,0,0
1759,2018,11,401030972,Chiefs,Rams,Chiefs,Rams,Chiefs,-1,3,0,0
1760,2018,11,401030971,Steelers,Jaguars,Steelers,Steelers,Jaguars,5,4,0,0
1761,2018,11,401030971,Steelers,Jaguars,Jaguars,Steelers,Jaguars,-5,-4,0,0
1762,2018,11,401030970,Raiders,Cardinals,Raiders,Raiders,Cardinals,1,-4,0,0
1763,2018,11,401030970,Raiders,Cardinals,Cardinals,Raiders,Cardinals,-4,-3,0,0
1764,2018,11,401030969,Broncos,Chargers,Chargers,Broncos,Chargers,-1,6,0,0
1765,2018,11,401030969,Broncos,Chargers,Broncos,Broncos,Chargers,1,-1,0,0
1766,2018,11,401030966,Texans,Redskins,Texans,Texans,Redskins,6,5,0,0
1767,2018,11,401030966,Texans,Redskins,Redskins,Texans,Redskins,-1,1,0,0
1768,2018,11,401030963,Eagles,Saints,Saints,Saints,Eagles,8,7,0,0
1769,2018,11,401030963,Eagles,Saints,Eagles,Saints,Eagles,-3,-2,0,0
1770,2018,11,401030952,Buccaneers,Giants,Giants,Giants,Buccaneers,2,1,0,0
1771,2018,11,401030952,Buccaneers,Giants,Buccaneers,Giants,Buccaneers,-3,-2,0,0
1772,2018,11,401030929,Cowboys,Falcons,Falcons,Cowboys,Falcons,-2,-1,0,0
1773,2018,11,401030929,Cowboys,Falcons,Cowboys,Cowboys,Falcons,2,1,0,0
1774,2018,11,401030922,Titans,Colts,Titans,Colts,Titans,-1,2,0,0
1775,2018,11,401030922,Titans,Colts,Colts,Colts,Titans,3,2,0,0
1776,2018,11,401030910,Panthers,Lions,Panthers,Lions,Panthers,-2,-1,0,0
1777,2018,11,401030910,Panthers,Lions,Lions,Lions,Panthers,1,-2,0,0
1778,2018,11,401030903,Vikings,Bears,Vikings,Bears,Vikings,-1,4,0,0
1779,2018,11,401030903,Vikings,Bears,Bears,Bears,Vikings,3,2,0,0
1780,2018,11,401030894,Bengals,Ravens,Ravens,Ravens,Bengals,1,-2,0,0
1781,2018,11,401030894,Bengals,Ravens,Bengals,Ravens,Bengals,-4,-3,0,0
1782,2018,11,401030878,Packers,Seahawks,Seahawks,Seahawks,Packers,1,-2,0,0
1783,2018,11,401030878,Packers,Seahawks,Packers,Seahawks,Packers,-1,1,0,0
1784,2018,10,401030873,Giants,49ers,Giants,Giants,49ers,1,-4,0,0
1785,2018,10,401030873,Giants,49ers,49ers,Giants,49ers,-1,1,0,0
1786,2018,10,401030869,Cowboys,Eagles,Eagles,Cowboys,Eagles,-2,-1,0,0
1787,2018,10,401030869,Cowboys,Eagles,Cowboys,Cowboys,Eagles,1,-2,0,0
1788,2018,10,401030865,Seahawks,Rams,Seahawks,Rams,Seahawks,-2,-1,0,0
1789,2018,10,401030865,Seahawks,Rams,Rams,Rams,Seahawks,1,-1,0,0
1790,2018,10,401030859,Chargers,Raiders,Raiders,Chargers,Raiders,-4,-3,0,0
1791,2018,10,401030859,Chargers,Raiders,Chargers,Chargers,Raiders,6,5,0,0
1792,2018,10,401030853,Bills,Jets,Jets,Bills,Jets,-3,-2,0,0
1793,2018,10,401030853,Bills,Jets,Bills,Bills,Jets,1,-3,0,0
1794,2018,10,401030828,Redskins,Buccaneers,Redskins,Redskins,Buccaneers,1,-1,0,0
1795,2018,10,401030828,Redskins,Buccaneers,Buccaneers,Redskins,Buccaneers,-2,-1,0,0
1796,2018,10,401030821,Patriots,Titans,Titans,Titans,Patriots,2,1,0,0
1797,2018,10,401030821,Patriots,Titans,Patriots,Titans,Patriots,-1,5,0,0
1798,2018,10,401030815,Cardinals,Chiefs,Chiefs,Chiefs,Cardinals,3,2,0,0
1799,2018,10,401030815,Cardinals,Chiefs,Cardinals,Chiefs,Cardinals,-3,-2,0,0
1800,2018,10,401030810,Lions,Bears,Lions,Bears,Lions,-2,-1,0,0
1801,2018,10,401030810,Lions,Bears,Bears,Bears,Lions,2,1,0,0
1802,2018,10,401030766,Jaguars,Colts,Jaguars,Colts,Jaguars,-4,-3,0,0
1803,2018,10,401030766,Jaguars,Colts,Colts,Colts,Jaguars,2,1,0,0
1804,2018,10,401030756,Dolphins,Packers,Packers,Packers,Dolphins,1,-1,0,0
1805,2018,10,401030756,Dolphins,Packers,Dolphins,Packers,Dolphins,-1,1,0,0
1806,2018,10,401030754,Falcons,Browns,Falcons,Browns,Falcons,-1,3,0,0
1807,2018,10,401030754,Falcons,Browns,Browns,Browns,Falcons,1,-3,0,0
1808,2018,10,401030752,Saints,Bengals,Saints,Saints,Bengals,7,6,0,0
1809,2018,10,401030752,Saints,Bengals,Bengals,Saints,Bengals,-3,-2,0,0
1810,2018,10,401030729,Panthers,Steelers,Steelers,Steelers,Panthers,4,3,0,0
1811,2018,10,401030729,Panthers,Steelers,Panthers,Steelers,Panthers,-1,2,0,0
1812,2018,9,401030862,Titans,Cowboys,Titans,Titans,Cowboys,1,-3,0,0
1813,2018,9,401030862,Titans,Cowboys,Cowboys,Titans,Cowboys,-2,-1,0,0
1814,2018,9,401030858,Packers,Patriots,Patriots,Patriots,Packers,5,4,0,0
1815,2018,9,401030858,Packers,Patriots,Packers,Patriots,Packers,-1,1,0,0
1816,2018,9,401030855,Rams,Saints,Saints,Saints,Rams,6,5,0,0
1817,2018,9,401030855,Rams,Saints,Rams,Saints,Rams,-1,7,0,0
1818,2018,9,401030852,Chargers,Seahawks,Seahawks,Chargers,Seahawks,-1,1,0,0
1819,2018,9,401030852,Chargers,Seahawks,Chargers,Chargers,Seahawks,5,4,0,0
1820,2018,9,401030829,Texans,Broncos,Texans,Texans,Broncos,5,4,0,0
1821,2018,9,401030829,Texans,Broncos,Broncos,Texans,Broncos,-1,1,0,0
1822,2018,9,401030826,Falcons,Redskins,Redskins,Falcons,Redskins,-1,2,0,0
1823,2018,9,401030826,Falcons,Redskins,Falcons,Falcons,Redskins,3,2,0,0
1824,2018,9,401030822,Lions,Vikings,Vikings,Vikings,Lions,4,3,0,0
1825,2018,9,401030822,Lions,Vikings,Lions,Vikings,Lions,-1,2,0,0
1826,2018,9,401030819,Steelers,Ravens,Steelers,Steelers,Ravens,3,2,0,0
1827,2018,9,401030819,Steelers,Ravens,Ravens,Steelers,Ravens,-2,-1,0,0
1828,2018,9,401030816,Jets,Dolphins,Jets,Dolphins,Jets,-2,-1,0,0
1829,2018,9,401030816,Jets,Dolphins,Dolphins,Dolphins,Jets,1,-1,0,0
1830,2018,9,401030814,Chiefs,Browns,Chiefs,Chiefs,Browns,2,1,0,0
1831,2018,9,401030814,Chiefs,Browns,Browns,Chiefs,Browns,-3,-2,0,0
1832,2018,9,401030811,Buccaneers,Panthers,Panthers,Panthers,Buccaneers,2,1,0,0
1833,2018,9,401030811,Buccaneers,Panthers,Buccaneers,Panthers,Buccaneers,-1,1,0,0
1834,2018,9,401030769,Bears,Bills,Bills,Bears,Bills,-3,-2,0,0
1835,2018,9,401030769,Bears,Bills,Bears,Bears,Bills,1,-2,0,0
1836,2018,9,401030767,Raiders,49ers,Raiders,49ers,Raiders,-3,-2,0,0
1837,2018,9,401030767,Raiders,49ers,49ers,49ers,Raiders,1,-5,0,0
1838,2018,7,401030838,Rams,49ers,Rams,Rams,49ers,7,6,0,0
1839,2018,7,401030838,Rams,49ers,49ers,Rams,49ers,-5,-4,0,0
1840,2018,7,401030837,Cowboys,Redskins,Redskins,Redskins,Cowboys,2,1,0,0
1841,2018,7,401030837,Cowboys,Redskins,Cowboys,Redskins,Cowboys,-1,1,0,0
1842,2018,7,401030836,Saints,Ravens,Saints,Saints,Ravens,5,4,0,0
1843,2018,7,401030836,Saints,Ravens,Ravens,Saints,Ravens,-1,1,0,0
1844,2018,7,401030835,Texans,Jaguars,Texans,Texans,Jaguars,4,3,0,0
1845,2018,7,401030835,Texans,Jaguars,Jaguars,Texans,Jaguars,-3,-2,0,0
1846,2018,7,401030833,Bills,Colts,Colts,Colts,Bills,1,-4,0,0
1847,2018,7,401030833,Bills,Colts,Bills,Colts,Bills,-2,-1,0,0
1848,2018,7,401030832,Patriots,Bears,Patriots,Patriots,Bears,4,3,0,0
1849,2018,7,401030832,Patriots,Bears,Bears,Patriots,Bears,-2,-1,0,0
1850,2018,7,401030830,Lions,Dolphins,Lions,Lions,Dolphins,2,1,0,0
1851,2018,7,401030830,Lions,Dolphins,Dolphins,Lions,Dolphins,-1,1,0,0
1852,2018,7,401030809,Vikings,Jets,Vikings,Vikings,Jets,3,2,0,0
1853,2018,7,401030809,Vikings,Jets,Jets,Vikings,Jets,-1,2,0,0
1854,2018,7,401030807,Panthers,Eagles,Panthers,Panthers,Eagles,1,-1,0,0
1855,2018,7,401030807,Panthers,Eagles,Eagles,Panthers,Eagles,-1,1,0,0
1856,2018,7,401030806,Browns,Buccaneers,Buccaneers,Buccaneers,Browns,1,-3,0,0
1857,2018,7,401030806,Browns,Buccaneers,Browns,Buccaneers,Browns,-2,-1,0,0
1858,2018,7,401030804,Bengals,Chiefs,Chiefs,Chiefs,Bengals,1,-1,0,0
1859,2018,7,401030804,Bengals,Chiefs,Bengals,Chiefs,Bengals,-2,-1,0,0
1860,2018,7,401030800,Broncos,Cardinals,Cardinals,Broncos,Cardinals,-2,-1,0,0
1861,2018,7,401030800,Broncos,Cardinals,Broncos,Broncos,Cardinals,1,-4,0,0
1862,2018,7,401030796,Giants,Falcons,Giants,Falcons,Giants,-4,-3,0,0
1863,2018,7,401030796,Giants,Falcons,Falcons,Falcons,Giants,2,1,0,0
1864,2018,7,401030792,Titans,Chargers,Titans,Chargers,Titans,-3,-2,0,0
1865,2018,7,401030792,Titans,Chargers,Chargers,Chargers,Titans,4,3,0,0
1866,2018,6,401030783,49ers,Packers,Packers,Packers,49ers,1,-1,0,0
1867,2018,6,401030783,49ers,Packers,49ers,Packers,49ers,-4,-3,0,0
1868,2018,6,401030779,Chiefs,Patriots,Patriots,Patriots,Chiefs,3,2,0,0
1869,2018,6,401030779,Chiefs,Patriots,Chiefs,Patriots,Chiefs,-1,9,0,0
1870,2018,6,401030776,Jaguars,Cowboys,Jaguars,Cowboys,Jaguars,-2,-1,0,0
1871,2018,6,401030776,Jaguars,Cowboys,Cowboys,Cowboys,Jaguars,1,-1,0,0
1872,2018,6,401030774,Ravens,Titans,Titans,Ravens,Titans,-2,-1,0,0
1873,2018,6,401030774,Ravens,Titans,Ravens,Ravens,Titans,1,-1,0,0
1874,2018,6,401030773,Rams,Broncos,Rams,Rams,Broncos,6,5,0,0
1875,2018,6,401030773,Rams,Broncos,Broncos,Rams,Broncos,-4,-3,0,0
